conteudo,id_str,alegria,amor,medo,raiva,tristeza,ironia,nulo
Fui massa #BrasilNasRuas,1132793729297858560,1,0,0,0,0,0,1
"Cidades pernambucanas se preparam para ato do dia 13 de agosto. Rua da Aurora, 15:00, Boa Vista.  #recife #ufpe #une #tsunamidaeducação #13a em Rua da Aurora https://t.co/gp8bex5tzb",1161021147313405952,1,0,0,0,0,0,0
"@RosangelaAlvare #Dia30MeuFilhoNaoVai 
#NaoAPL672",1133866040792948736,0,0,0,0,0,0,1
"@ManuelaDavila Taí.... Meu filho protestando.... Publiquei!
#30MpelaEducacao 
#30M https://t.co/bSEe2f9WAj",1134231834177314816,0,1,0,0,0,0,1
"#BrasilnasRuas 
☝️☝️👏👏👏👏👏",1145103699200618497,0,0,0,0,1,0,0
"@folha Quem protesta em meio de semana é vagabundo , massa de manobra , idiota util . ( esse convescote não colou) 
#Dia30EuVouTrabalhar #Dia30MeuFilhoNaoVai",1134143880360878081,0,0,0,1,1,1,0
"A melhor imagem das manifestações de hoje, feitas em todos país!! #TsunamiDaEducação #NaRuaPelaEducação https://t.co/rvJWzmqZBT",1128766360727760897,0,0,0,0,0,0,1
"Oh: #30MpelaEducacao 250 mil tweets X #Marolinha30M 7 mil. 

A direita não cansa de tomar porrada nas adesões de pautas?",1134234436562763778,1,0,0,1,0,1,0
"https://t.co/XRYKJfyqmh #QuintaDetremuraSDV #mengãonacabeça #DiaDoGari #BolsonaroTemRazao #MeuAcusticoFavorito #MaisVoce Mais
#CORxFLA #TodosPelaEducação #BrasilComWeintraub #BoicoteJornalNacional #HabboFansite #SaveHabboSecurity s54da5s45dsa6d",1129024688427028480,0,0,0,0,0,0,1
"@katia48764473 @CarlosBolsonaro Oi, vc é aquela cantora? A KATIA CEGA? 😂😂😂😂 Pq não enxerga um palmo à frente mesmo #ForaBolsonaro #NaRuaPelaEducação #TsunamiDaEducação #todospelaeducação https://t.co/r7X33hpvaJ",1128878228008054784,1,0,0,0,0,2,0
"@kimpkat XHING LING NAO ENGANA MAIS NINGUÉM....
COMUNISTINHA CHINÊS E SEU AMIGAO @MarceloFreixo 
Vai se fod... MBL !!!!
#Dia30MeuFilhoNaoVai #Dia30EuVouTrabalhar",1134163145323438085,0,0,0,1,0,0,0
"A melhor fala da noite !
@caioblanco 
#Tsunami13A #Dia13ÉRuaContraBolsonaro #ItaipuGateCpiJá 
Bolsonaro quer destruir a Amazônia. O Planeta precisa de nós. Ele precisa ser interditado Bolsonaro quiere destruir el Amazonas. El planeta nos necesita. Necesita ser prohibido. https://t.co/NwHUg9NZmJ",1160744202361278471,0,0,1,0,0,0,0
@OsmarTerra #BrasilNasRuas #BrasilNasRuas26Maio #BrasilComBolsonaro,1132836014152650754,0,0,0,0,0,0,1
"Bh hoje tava parecendo carnaval que incrível sério 
#30MpelaEducacao 
#BrasilPelaEducacao 
#30M 
#TsunamiDaEducacao",1134262124497244160,0,0,0,0,0,0,1
@AlbuquerqueDavy @ToniniSolange @MBCRio Sensacional.👏👏👏👏🇧🇷🇧🇷🇧🇷❤️❤️ Parabéns ao povo Patriota. Grande dia. #BrasilNasRuas .,1132780579261485056,2,1,0,0,0,0,0
#30MpelaEducacao #Tsunami30M https://t.co/EkPVxaKLaZ https://t.co/5STctRjSH2,1134221373235179523,0,0,0,0,0,0,1
#BrasilNasRuas https://t.co/oAzO8UQ6Bc,1145476637523435521,0,0,0,0,0,0,1
#30MpelaEducacao RECIFE OBRIGADO POR TUDO KIVIGJFJVJGJHHVJ https://t.co/nPtDpln6MI,1134229793703174146,1,0,0,0,0,0,0
Sem educação já basta o presidente! #TsunamidaEducação  #TodosPelaEducação #15M #EducacaoNaoeBalburdia,1128836322075004930,0,0,0,0,0,1,0
"Idiota é vossa excelência!

#TsunamiDaEducação 
#NaRuaPelaEducação #Grevenacionaldaeducacao https://t.co/eDMjfJhQDQ",1128835144490602496,0,0,0,1,0,0,0
"Há 1 hora + ou -.
👇🏽
https://t.co/HFi080ZMlm

#30MpelaEducação #Tsunami30M
 #30M",1134233931581132800,0,0,0,0,0,0,1
"Já há atos confirmados em pelo menos 74 cidades, na quinta.
O motivo: defender a educação contra os ataques de Bolsonaro e CIA.
Defender a Previdência da reforma de Guedes e mercado financeiro, que tira do povo pra sobrar $ pros bancos
https://t.co/nrZK478AwM
#30MpelaEducacao",1133518061586325504,0,0,0,0,0,0,1
"Grande dia! 👉👉👉
#TodosPelaEducação
#NaRuaPelaEducação https://t.co/aYlJnLqzkl",1128825006908166144,1,0,0,0,0,0,0
"#Dia30MeuFilhoNaoVai
https://t.co/tPrzLpNJn6",1133868131817013255,0,0,0,0,0,0,1
"Esquentando os tamborins 
#14J
#30MpelaEducacao https://t.co/MdlKka1uca",1134221173204619267,0,0,0,0,0,0,1
Resistir é preciso #30M #campinas https://t.co/9qMej0EBsO,1134211916585476096,0,0,0,1,0,0,0
"Meu filhão ! Será que preciso conversar com ele pra saber se dia 30 ele vai ou não vai ?
#Dia30MeuFilhoNaoVai https://t.co/ARHAevaslp",1134288837927157761,0,0,0,0,1,0,0
"É hoje!!!

#VaiRolar
#hojeérua
#tsunamidaeducacao 
#tsunami13a 
#13A 
#13AgostoTsunamiEducacao
#13Ago 
#13Agosto https://t.co/AIF1hoeAh4",1161211521533394945,1,0,0,0,0,0,1
"@mariadorosario 👉PT tirou da educação para mandar dinheiro para Venezuela e outros cumpanheros.

👉Policia só não é bem vinda onde acontece crimes(estudantes reclamam por sofrer estupro em universidades)

👉Para o ensino piorar no Brasil, só fechando as escolas.

#Dia30MeuFilhoNaoVai",1133860527346716672,0,0,0,1,0,0,0
"Estamos com vcs até o fim!
#BrasilNasRuas https://t.co/AS0BrGbahK",1145480085052542976,1,1,0,0,0,0,0
"Nessa briga e deu lógica o barco vai afundar dando
#CORxFLA #TodosPelaEducação  #BoicoteJornalNacional #BrasilComWeintraub  #RiverdaleFinale #TsunamiDaEducacao #todospelaeducacao #Grevenacionaldaeducacao #tiraamaodomeuif #IdiotasUteis",1128831417067163650,0,0,0,0,0,0,1
"Secundas amazonenses nas ruas em Tefé (AM)! Via @ubesoficial

#Tsunami13Agosto #Tsunami13A #TsunamiDaEducacao #13A #EstudantesNINJA https://t.co/2FjwxTdKo9",1161476390610509824,0,0,0,0,0,0,1
"@TonyStarkMeta @AlfSSMartins Carlos Andreazza, acha q sabe, mas sabe nada inocente!!!
#BrasilNasRuas",1132834962447765504,0,0,0,0,0,1,0
"Bolsominon puto vendo o que é uma manifestação de verdade #Marolinha30M
#30MpelaEducacao https://t.co/sf56hpGuSu",1134244491169320960,0,0,0,1,0,1,0
Bora pras ruas amanhã! #TSUNAMIDAEDUCAÇÃO https://t.co/PHc3ieA2Ud,1128413246720024576,1,0,0,0,0,0,0
"Ei Bolsonaro  #30MpelaEducacao Abraham WEINTRAUB e seu guarda chuva bundão... o sinistro da educação mais burro de todos os tempos... QI de 179 ou de 171?

https://t.co/1L0yMKpRYg",1134214241379147779,0,0,0,1,0,0,0
"Até eu, que sou míope, consigo enxergar que o governo do @jairbolsonaro não é para todos😅

#Resistencia #TodosPelaAmazonia #todospelaeducacao
#Respect 
#CNPq #issoaglobonaomostra",1169017873957871618,1,0,0,0,0,1,0
Protestos pela educação 30M: quem são as mulheres que encabeçam o movimento 😍#30MpelaEducacao  https://t.co/tKEZOS3aJm,1134227423787192321,1,0,0,0,0,0,0
vamos nas redes sociais de nossos representantes fazer o burburinho e provar que o poder emana do povo #tiraamaodomeuif https://t.co/sab9LjxIHD,1126613844892246017,1,0,0,0,0,0,0
@JovemPanNews Está querendo 30 dias querida @andreazzaeditor #Dia30EuVouTrabalhar,1134170157134336000,0,0,0,0,0,1,0
Bolsonaro recua só pra tentar atrapalhar a greve e não vai conseguir. Amanhã é dia de luta!#TsunamiDaEducação,1128435333471797250,1,0,0,0,0,0,0
"se teve uma coisa que me encheu de orgulho - e uma pontinha de esperança - na última manifestação foi ver ex alunos, ex colegas e colegas juntos na luta! corte não é projeto para a educação de um país! #30M #30MpelaEducaçao #Tsunami30M #EducaçãoNãoÉBalbúrdia",1133840147210997760,0,0,0,1,0,0,0
"#Dia30VaiSerMaior #30M
#BolsonaroEnvergonhaOBrasil 
#LulaLivreDomingoSDV https://t.co/vfujFuYItc",1132720901873643520,0,0,0,0,0,0,1
"campina grande tava linda hoje

#Tsunami13Agosto
#TsunamiDaEducacao 
#Tsunami13A #13A https://t.co/Tpz5Nz05rN",1161331853783130113,1,1,0,0,0,0,0
Com meu presidente em Fortaleza #BrasilNasRuas https://t.co/5HXSZqlFC3,1132787321273802752,0,0,0,0,0,1,0
"@zehdeabreu @deltanmd Lembrando aqui das #BailarinasDoDeltan fazendo dancinha patriótica. Dos #Bolsotontos do MBL, Vem pra rua e Eu fiz de graça! 
Os paneleiros tinham dono!
#UmHackerChamadoDeltan  
#EuAvisei 
#EuVoteiNoProfessor 
#Tsunami13A",1160918284671303682,0,0,0,1,0,0,0
"O #TsunamidaEducação volta às ruas na próxima quinta-feira (30) contra os cortes
https://t.co/1ZTqsjAJJH https://t.co/4n08eOW81F",1133097153407139840,0,0,0,0,0,0,1
#30MpelaEducacao #30M #Tsunami30M #TsunamiDaEducacao https://t.co/wN0BpZbVwS,1134240458211778562,0,0,0,0,0,0,1
"Projeto de Educação que vai contra o ensino público?! Não queremos de privatização, nos moldes do ""Future-se"" de Weintraub.

Dia 13 a aula é na rua a favor de um ensino de qualidade!

#CNBDF #PT #TSUNAMI13A… https://t.co/Jc8ZCAIJRW",1159520593823354881,0,1,0,0,0,0,0
"@carteiroreaca #BrasilNasRuas

Lembram quando diziam que Temer devia ""aproveitar sua impopularidade para aprovar medidas impopulares"", como a Reforma da Previdência?

Pois então, caros congressistas: depois de ver o apoio massivo do povo às reformas, O QUE MAIS OS SENHORES ESTÃO ESPERANDO???",1132785026226106368,0,0,1,0,0,0,0
@psol50 @NexoJornal #TsunamiDaEducação,1130549744219099138,0,0,0,0,0,0,1
"#BrasilNasRuas 
#ForçaPraMudar https://t.co/sO2NhSnvkw",1132835750897180672,0,0,0,0,0,0,1
Hoje a aula foi nas ruas. 👏🏻👏🏻 #TodosPelaEducação https://t.co/xQiOUeWBrY,1128824611532103682,1,0,0,0,0,0,0
"@ellen_malinski O @andreazzaeditor tem dislexia, ele está completamente perdido com o bom resultado das manifestações! #BrasilNasRuas",1132779666593468417,1,0,0,0,0,1,0
"Eu apoio o governo Bolsonaro! E eu NÃO APOIO ESTAS MANIFESTAÇÕES, e Bolsonaro está certo em dizer que estas manifestações são formados na maioria por idiotas inúteis! Parabéns Bolsonaro estamos com você! O Brasil está com você! #todospelaeducacao  #BrasilComWeintraub",1128803326357905408,0,0,0,0,1,0,0
vergonha dos meus pais bolsominions #TodosPelaEducação,1128803036179193856,0,0,0,1,0,0,0
E os cortes começam a atingir em cheio os hospitais universitários. Mais um motivo para voltarmos às ruas! #30M #30MaioVaiSerMaior #TsunamiDaEducação https://t.co/KnG3UPucv9,1130071247595986944,0,0,0,1,0,0,0
"@ManuelaDavila Os ""mestres"" não querem fazer a passeata no sábado ou domingo pq?
Se Educação é liberdade, pq hoje não haverá aula?
Ah, hoje #Dia30MeuFilhoNaoVai !",1134073008606404608,0,0,0,2,0,0,0
@jairbolsonaro_2 #Dia30MeuFilhoNaoVai https://t.co/z66uqTiFNH,1134069264766447621,0,0,0,0,0,0,1
"@zehdeabreu Ser laranja mais uma vez.
#MoroProtegeCunha 
#Tsunami13A",1161314835805720576,0,0,0,0,0,0,1
#TodosPelaEducação BOLSONARO VAI TOMAR NO SEU CU JUNTO COM OS TEUS SEGUIDORES DE MERDA,1128800862409830401,0,0,0,1,0,0,0
"#13A em Porto Velho - Rondônia
#Tsunami13Agosto. Via  @uneoficial
Fotos: Nadson/ CUCA da UNE

#Tsunami13Agosto #Tsunami13A #TsunamiDaEducacao #13A #EstudantesNINJA https://t.co/ptgfBRUlcC",1161458222039015424,0,0,0,0,0,0,1
#MariellePresente #JamaisNosMatarão #TodosPelaEducação https://t.co/fdDEx1rXGE,1128876847218024448,0,0,0,1,0,0,0
"A ESQUERDALHA NÃO FICARÁ QUIETA ENQUANTO O LADRÃO, CORRUPTO, INDECENTE E CANALHA @LulaOficial NÃO FOR SOLTO.
MAS NÃO SERÁ SOLTO, NUNCA...  #BrasilNasRuas https://t.co/e3TK9at7UC",1138070227831443456,0,0,0,1,0,0,0
#Tsunami30M #Dia30GiganteToNessa #Dia30VaiSerMaior #TsunamiDaEducação https://t.co/zI8IQTdA51,1133867154091249664,0,0,0,1,1,0,0
"Tá aí...
Pátria educadora... Piada!
#Marolinha30M https://t.co/E1VhIBrmw2",1134243996249808898,0,0,0,1,0,1,0
"@demori Esse Ministro da Educação é uma aberração, uma vergonha. #13A",1158322968524668928,0,0,0,1,1,0,0
"😡
#Dia30meufilhonaovai https://t.co/sR02ONbIZf",1133859190198407169,0,0,0,1,0,0,0
Esse belo registro de Curitiba - PR só nos faz ter a certeza que a Educação é uma bandeira que não será derrubada jamais. #BrasilPelaEducação #30MPelaEducação #30M https://t.co/PJxxLEh9Y5,1134235123661070338,1,0,0,0,0,0,0
Por quê  não  fomos colonizados pelos ingleses.....#Tsunami13A,1161310761580408832,0,0,0,1,0,1,0
"@VillaMarcovilla vrdd Professor

#MicheleBolsonaro
#FlavioBolsonaroNaCadeia 
#IdiotaInutil 
#NaRuaPelaEducação 
#TsunamiDaEducação 
#Queiroz 
#LARANJALDOBOLSONARO 
#ForaBolsonaro 
#ForaWeintraub",1129040503167754241,0,0,0,0,0,0,2
"Bom dia, deixe seu @ RT, siga.
@MrcioDavid6
@29Mattos 
@thathatrc 
@luh_patriota 
@lelepanitz 
@lagonzalez279  
@Walterthej1 
@ley5814 
@cirolondrina 
@NinaCarmona2 
@ginpiero2 
@kelly62736410 
@martins_pastor 
@gloriasilvestre
#Dia30EuVouTrabalhar 
#Dia30MeuFilhoNaoVai 
SDV",1134059310026280962,0,0,0,0,0,0,1
"Fina a @jeanwyllys_real deu ooooooo baile querida! Hoje.
Vraaaaaaa!
#30MpelaEducacao 
#LulalivreSabadoSDV 
#bears",1134988120603185152,1,1,0,0,0,0,0
"todos esses desencontros de informações sobre os ataques a educação é uma tentativa de desmobilizar as manifestações dessa quarta-feira, porém seguimos fortes e estaremos nas ruas amanhã #TsunamiDaEducacao #Grevenacionaldaeducacao",1128445859048427522,1,0,0,0,0,0,0
"Milhares de manifestantes protestam contra os cortes na educação, na tarde desta quinta-feira, no Centro do Rio. De forma pacífica, os estudantes se concentraram na Candelária às 16h. Agentes da Polícia Militar acompanham o ato.
#iG #30Mpelaeducação 

https://t.co/CalAmPKQKu",1134214363173269504,0,0,0,0,0,0,1
"@MidiaNINJA #BrasilPelaEducacao
#30MPelaEducacao #30M",1134151423996964871,0,0,0,0,0,0,1
Brasil para o mundo #BrasilNasRuas https://t.co/6jKc61Cu8Z,1132787409689686017,1,0,0,0,0,0,0
"@CarlaZambelli17 Acho que a ""marolinha"" vai te engolir!!! Imbecil!!!

🤡🤡🤡🤡🤡
#30MpelaEducacao
#TsunamiDaEducacao 
#BolsonaroEnvergonhaOBrasil
#01PresoAmanha
#LulaLivre
https://t.co/ISMPOlnTJV",1134253719749636096,1,0,0,2,0,2,0
"🏴🖕🔥Atos pró- #Bolsonaro não foram ruins pro governo (sendo que, superestimar pode ser tiro no pé durante próximas negociatas com Congresso). A #Tábata deu 8 pro Maia. Agora, #PT e #PSOL irão de ""quanto""?🏴🖕🔥 #23M #RevogaOsCortes #30M",1132723424927911938,0,0,0,1,0,0,0
"#tiraamaodomeuif 
https://t.co/JcjAT5qeC1 https://t.co/p0xLkDkcMb",1126857691891228672,0,0,0,0,0,0,1
"#BrasilNasRuas 
#GrandeDia https://t.co/sbfWtchb92",1133038306055401472,1,0,0,0,0,0,1
"É verdade esse bilhete!!!! 😂😂😂😂 

#Marolinha30M  #PLN4AprovaJa https://t.co/LhKUhRaXkW",1134200482585612288,0,0,0,1,0,0,0
"#Dia30MeuFilhoNaoVai 

Façam protesto aos Domingos...

Experimentem vestir camisa verde e amarela. Pode dá ojeriza no início, mas é muito mais adequado do que vestir o uniforme da CUT, UNe e gritar Larápio livre pela Educação.",1133873598165389319,0,0,0,1,0,0,0
"@ZQueFaz1 @FbioMax A diferença é que Lula tá preso, mas não é ladrão, e o Bozo tá solto, mas é ladrão, miliciano e assassino! E você é trouxa!!!

🤡🤡🤡🤡🤡
#TsunamiDaEducacao 
#BolsonaroEnvergonhaOBrasil
#01PresoAmanha
#LulaLivre",1132618016137654272,0,0,0,0,1,1,0
A faixa voltou p lugar dela 👏👏#BrasilPelaEducacao https://t.co/6zwD2kraNr,1134291283772608514,0,0,0,0,0,0,2
"@lolaescreva Não estamos a mercê dessa balbúrdia!! Amanhã é duplamente especial p mim, meu aniversário e dia nacional de luta ✊ #TsunamiDaEducação 
#TiraAMaoDaMinhaFederal 
#TiraAMãodoMeuIF",1128446305884364806,0,1,0,1,0,0,0
"Ô bolsonaro conta para nóis, quantos milhões tem na conta do Queiroz? 
#30MpelaEducacao",1134242835744641029,1,0,0,1,0,2,0
@ChrisGonalves3 #Dia30MeuFilhoNaoVai,1133874801628647424,0,0,0,0,0,0,2
#15M #NaRuaPelaEducação #TsunamiDaEducação https://t.co/d8oXc7OAUF,1128865963854766080,0,0,0,0,0,0,1
#Marolinha30M #PLN4APROVAJA #Dia30EuVouTrabalhar https://t.co/vSx3YELudC,1134185558115328005,0,0,0,0,0,0,1
"Confesso que nunca havia lecionado fantasiado. Foi um show nosso AULÃO PREPATÓRIO PARA ENEM!

#TodosPelaEducação em Mato Grosso do Sul https://t.co/xWRUYp9VSC",1180670225152450560,2,0,0,0,0,0,0
yahoo reverse image search https://t.co/W7TdH3Ivr1  #30MpelaEducacao #ModernWarfare #PLN4APROVAJA,1134232784766210048,0,0,0,0,0,0,1
"#30M
Seremos resistência avançada! https://t.co/s44GxSmdeP",1133488075311583232,1,1,0,0,0,0,0
"É através das universidades, que muitos jovens tem a oportunidade de integrar projetos de pesquisa e extensão #TsunamiDaEducação",1128405731017936896,2,1,0,0,0,0,0
#30MpelaEducacao em Igreja de Nossa Senhora da Candelária https://t.co/kuPhqBXd9m,1134222323421188096,0,0,0,0,0,0,2
"#Dia30VaiSerMaior 
#30M 
#30MVaiSerMaior
#NordesteCancelaBolsonaro https://t.co/TPZ9oypWXj",1131277209900126209,0,0,0,0,0,0,1
#Marolinha30M https://t.co/Zr1oXlH1g8,1134237030509088769,0,0,0,0,0,0,1
"https://t.co/XRYKJfyqmh #QuintaDetremuraSDV #mengãonacabeça #DiaDoGari #BolsonaroTemRazao #MeuAcusticoFavorito #MaisVoce Mais
#CORxFLA #TodosPelaEducação #BrasilComWeintraub #BoicoteJornalNacional #HabboFansite #SaveHabboSecurity 5sd54asd6sad",1129024751173853186,0,0,0,0,0,0,1
"Dia de 30 de maio terá que ser maior... 

Essa é a política desse governo... 

Calar a voz dos estudantes!

#Dia30VaiSerMaior 
#30M
#TsunamiDaEducação 
#ForaWeintraub 
#ForaBolsonaro https://t.co/1pZz1oxxOh",1131308875397959680,0,0,0,1,0,0,0
"#30MpelaEducacao &gt; Ministro Lorenzoni Onyx insinua que Bolso Laranjal  pode deixar o PSL e voltar para o DEM e os merdas do PSL que se elegeram por sua causa , também vão pro DEM ?  https://t.co/EuYahjatm7",1134220425762877440,0,0,0,1,0,0,0
"@gleisi Vai ter 30 reais e lanche dia 30?
#BrasilNasRuas https://t.co/QMYfgahpCu",1133049175283777537,0,0,0,0,0,0,1
#13A #ForaBolsonaro https://t.co/ywUlGTOl5i,1161400457346060298,0,0,0,0,0,0,2
Aposto que o povo do #Dia30MeuFilhoNaoVai nem sabe onde o filho anda e fica pagando de regulador. Tenha dó,1133857009659535360,0,0,0,1,0,0,0
"A NOSSA LUTA UNIFICOU
É ESTUDANTE JUNTO COM TRABALHADOR

.
.
.
.
.
.

#tsunamidaeducação #tsunami30m #30m #tiraamaodomeuif #dia30vaisermaior #menosarmasmaislivros #nãovaitercorte #emdefesadaeducação #naruapelaeducação https://t.co/yE55Nod0VL",1133879145795084290,1,0,0,1,0,0,0
"@jrguzzofatos Já tem hashtag de protesto?

Eles só nos respeitarão quando formos pra cima, nas ruas cobrando a prisão dessa corja toda e a aprovação das propostas do governo.

#brasilnasruas só assim",1126152289058721793,0,0,0,1,0,0,0
#Dia30MeuFilhoNaoVai não será massa de manobra.,1134074414830669825,0,0,0,1,0,1,1
"Força, estudantes!
#30MpelaEducacao #BrasilPelaEducacao https://t.co/OTFdA1r1vz",1134129273646850048,0,0,0,0,0,0,1
"@tvbrasilgov @SenadoFederal @camaradeputados Vitória do Brasil ! Parabéns a todos Patriotas
que foram às manifestações do dia 26 de Maio
#MP870Agora 
 #CentraoCancerDoCongresso 
#BrasilNasRuas",1133909013182201856,1,1,0,0,0,0,0
"Para evitar o desemprego no futuro.
#Dia30MeuFilhoNaoVai https://t.co/wDnSRm4pEs",1134087292199608320,0,0,1,0,0,0,0
"@UJSBRASIL @J_LIVRES Passei d carro do outro lado e vi os estudantes lutando pelos seus direitos. Quem conhece Brasília sabe q esta pista é larga. São 6 faixas.Então, posso confirmar,  tinha mt gente. Prbéns estudantes, vcs são o futuro do país! #30MpelaEducacao #BrasilPelaEducacao #TsunamiDaEducacao",1134170928139685894,1,0,0,0,0,0,0
Que imagem!!!!! #30MpelaEducacao https://t.co/ulOSNHFh2a,1134226256499789824,1,0,0,0,0,0,0
@Cpersoficial @LeiLoc13 #AmanhãÉRua #13Agosto #13AgostoTsunamiEducacao #Dia13ÉRua #DITADURANUNCAMAIS #Terça13NasRuas #TsunamiDaEducacao #Tsunami13A,1160940721945350146,0,0,0,1,0,0,1
"@SF_Moro, acabou sua carreira política e de juiz. #RenunciaMoro, o #Brasil inteiro sabe de suas tramas para evitar a volta do PT ao poder.

Este é o momento do #BrasilnasRuas. Com toda a força vamos para a #GreveGeral.

#VazaJato 
#Moro 
#Brasil 
#RenunciaMoro
#GreveGeral",1138056598725758976,0,0,0,1,0,0,0
#BrasilNasRuas BOLSONARO NA RECORD. https://t.co/vI5n1jTVig,1132783912923598849,0,0,0,0,0,0,1
"Abraham Weintraub é puro ódio e burrice! 

#TsunamiDaEducação #NaRuaPelaEducacao #TodosPelaEducação #Grevenacionaldaeducacao",1128771406198693888,0,0,0,1,0,0,0
O #15M e o #30M entraram para a história do nosso país. Mas as maldades de Bolsonaro e seu ministro fanfarrão continuam. Vamos voltar às ruas no dia 13 de agosto. #Tsunami13A,1161259859234283525,1,0,0,1,0,0,1
Com a palavra o @MPF_PGR ... #BrasilNasRuas https://t.co/sPY7tZ8QjZ,1135381144592162816,0,1,0,0,1,0,1
"#30M #Dia30VaiSerMaior #TsunamiDaEducação
#tiraamãodafederal #tiraamãodomeuIF #emdefesadaeducação #naruapelaeducacao 
https://t.co/YwZnH9IWx9",1133388423375540224,0,0,0,0,0,0,1
Meu curso é lindo e eu posso provar !!!!!! #TsunamiDaEducação #NaRuaPelaEducação #15M #todospelaeducação https://t.co/lhlrOgKAhR,1128843716599455744,0,1,0,0,0,0,1
"'Educação não é caridade', diz Barack Obama em palestra no Brasil. @jairbolsonaro entrega a chave de Brasília para ele AGORA! 

#30MpelaEducacao
#BrasilPelaEducacao
#OPIB
#QuintaDetremuraSDV https://t.co/mZS5nP3us4",1134186235159875586,0,0,0,1,0,1,0
#UnB #TsunamiDaEducacao #EducacaoPublica #NaRuaPelaEducacao,1128757075583041536,0,0,0,0,0,0,1
